eu_id,date2,subrep,weed_type,count
35506,2019-05-22,3,cirar,0
35506,2019-05-22,3,equar,0
30502,2020-05-27,1,dicot,60
30502,2020-05-27,1,monocot,60
30502,2020-05-27,1,cirar,0
30502,2020-05-27,1,equar,0
30502,2020-05-27,2,dicot,48
30502,2020-05-27,2,monocot,28
30502,2020-05-27,2,cirar,0
30502,2020-05-27,2,equar,0
30502,2020-05-27,3,dicot,64
30502,2020-05-27,3,monocot,48
30502,2020-05-27,3,cirar,0
30502,2020-05-27,3,equar,0
30503,2020-05-27,1,dicot,28
30503,2020-05-27,1,monocot,44
30503,2020-05-27,1,cirar,0
30503,2020-05-27,1,equar,0
30503,2020-05-27,2,dicot,32
30503,2020-05-27,2,monocot,64
30503,2020-05-27,2,cirar,0
30503,2020-05-27,2,equar,0
30503,2020-05-27,3,dicot,36
30503,2020-05-27,3,monocot,28
30503,2020-05-27,3,cirar,0
30503,2020-05-27,3,equar,0
30504,2020-05-27,1,dicot,56
30504,2020-05-27,1,monocot,36
30504,2020-05-27,1,cirar,0
30504,2020-05-27,1,equar,0
30504,2020-05-27,2,dicot,24
30504,2020-05-27,2,monocot,32
30504,2020-05-27,2,cirar,0
30504,2020-05-27,2,equar,0
30504,2020-05-27,3,dicot,44
30504,2020-05-27,3,monocot,32
30504,2020-05-27,3,cirar,0
30504,2020-05-27,3,equar,0
30505,2020-05-27,1,dicot,52
30505,2020-05-27,1,monocot,32
30505,2020-05-27,1,cirar,0
30505,2020-05-27,1,equar,0
30505,2020-05-27,2,dicot,60
30505,2020-05-27,2,monocot,8
30505,2020-05-27,2,cirar,0
30505,2020-05-27,2,equar,0
30505,2020-05-27,3,dicot,68
30505,2020-05-27,3,monocot,32
30505,2020-05-27,3,cirar,0
30505,2020-05-27,3,equar,0
30506,2020-05-27,1,dicot,92
30506,2020-05-27,1,monocot,56
30506,2020-05-27,1,cirar,0
30506,2020-05-27,1,equar,0
30506,2020-05-27,2,dicot,60
30506,2020-05-27,2,monocot,76
30506,2020-05-27,2,cirar,0
30506,2020-05-27,2,equar,0
30506,2020-05-27,3,dicot,56
30506,2020-05-27,3,monocot,12
30506,2020-05-27,3,cirar,0
30506,2020-05-27,3,equar,0
30602,2020-05-27,1,dicot,108
30602,2020-05-27,1,monocot,0
30602,2020-05-27,1,cirar,0
30602,2020-05-27,1,equar,0
30602,2020-05-27,2,dicot,120
30602,2020-05-27,2,monocot,0
30602,2020-05-27,2,cirar,0
30602,2020-05-27,2,equar,0
30602,2020-05-27,3,dicot,80
30602,2020-05-27,3,monocot,0
30602,2020-05-27,3,cirar,0
30602,2020-05-27,3,equar,0
30603,2020-05-27,1,dicot,56
30603,2020-05-27,1,monocot,0
30603,2020-05-27,1,cirar,0
30603,2020-05-27,1,equar,0
30603,2020-05-27,2,dicot,64
30603,2020-05-27,2,monocot,0
30603,2020-05-27,2,cirar,0
30603,2020-05-27,2,equar,0
30603,2020-05-27,3,dicot,68
30603,2020-05-27,3,monocot,0
30603,2020-05-27,3,cirar,0
30603,2020-05-27,3,equar,0
30604,2020-05-27,1,dicot,72
30604,2020-05-27,1,monocot,0
30604,2020-05-27,1,cirar,0
30604,2020-05-27,1,equar,0
30604,2020-05-27,2,dicot,84
30604,2020-05-27,2,monocot,0
30604,2020-05-27,2,cirar,0
30604,2020-05-27,2,equar,0
30604,2020-05-27,3,dicot,60
30604,2020-05-27,3,monocot,0
30604,2020-05-27,3,cirar,0
30604,2020-05-27,3,equar,0
30605,2020-05-27,1,dicot,100
30605,2020-05-27,1,monocot,0
30605,2020-05-27,1,cirar,0
30605,2020-05-27,1,equar,0
30605,2020-05-27,2,dicot,120
30605,2020-05-27,2,monocot,0
30605,2020-05-27,2,cirar,0
30605,2020-05-27,2,equar,0
30605,2020-05-27,3,dicot,100
30605,2020-05-27,3,monocot,0
30605,2020-05-27,3,cirar,0
30605,2020-05-27,3,equar,0
30606,2020-05-27,1,dicot,112
30606,2020-05-27,1,monocot,0
30606,2020-05-27,1,cirar,0
30606,2020-05-27,1,equar,0
30606,2020-05-27,2,dicot,100
30606,2020-05-27,2,monocot,0
30606,2020-05-27,2,cirar,0
30606,2020-05-27,2,equar,0
30606,2020-05-27,3,dicot,100
30606,2020-05-27,3,monocot,0
30606,2020-05-27,3,cirar,0
30606,2020-05-27,3,equar,0
30802,2020-05-27,1,dicot,20
30802,2020-05-27,1,monocot,56
30802,2020-05-27,1,cirar,0
30802,2020-05-27,1,equar,0
30802,2020-05-27,2,dicot,36
30802,2020-05-27,2,monocot,20
30802,2020-05-27,2,cirar,4
30802,2020-05-27,2,equar,0
30802,2020-05-27,3,dicot,16
30802,2020-05-27,3,monocot,16
30802,2020-05-27,3,cirar,4
30802,2020-05-27,3,equar,0
30803,2020-05-27,1,dicot,12
30803,2020-05-27,1,monocot,32
30803,2020-05-27,1,cirar,0
30803,2020-05-27,1,equar,0
30803,2020-05-27,2,dicot,24
30803,2020-05-27,2,monocot,16
30803,2020-05-27,2,cirar,0
30803,2020-05-27,2,equar,0
30803,2020-05-27,3,dicot,32
30803,2020-05-27,3,monocot,16
30803,2020-05-27,3,cirar,0
30803,2020-05-27,3,equar,0
30804,2020-05-27,1,dicot,16
30804,2020-05-27,1,monocot,28
30804,2020-05-27,1,cirar,16
30804,2020-05-27,1,equar,0
30804,2020-05-27,2,dicot,16
30804,2020-05-27,2,monocot,24
30804,2020-05-27,2,cirar,12
30804,2020-05-27,2,equar,0
30804,2020-05-27,3,dicot,16
30804,2020-05-27,3,monocot,44
30804,2020-05-27,3,cirar,0
30804,2020-05-27,3,equar,0
30805,2020-05-27,1,dicot,12
30805,2020-05-27,1,monocot,4
30805,2020-05-27,1,cirar,0
30805,2020-05-27,1,equar,0
30805,2020-05-27,2,dicot,48
30805,2020-05-27,2,monocot,8
30805,2020-05-27,2,cirar,0
30805,2020-05-27,2,equar,0
30805,2020-05-27,3,dicot,52
30805,2020-05-27,3,monocot,8
30805,2020-05-27,3,cirar,4
30805,2020-05-27,3,equar,0
30806,2020-05-27,1,dicot,24
30806,2020-05-27,1,monocot,20
30806,2020-05-27,1,cirar,0
30806,2020-05-27,1,equar,0
30806,2020-05-27,2,dicot,8
30806,2020-05-27,2,monocot,96
30806,2020-05-27,2,cirar,0
30806,2020-05-27,2,equar,0
30806,2020-05-27,3,dicot,8
30806,2020-05-27,3,monocot,40
30806,2020-05-27,3,cirar,0
30806,2020-05-27,3,equar,0
31402,2020-05-27,1,dicot,20
31402,2020-05-27,1,monocot,12
31402,2020-05-27,1,cirar,24
31402,2020-05-27,1,equar,0
31402,2020-05-27,2,dicot,40
31402,2020-05-27,2,monocot,48
31402,2020-05-27,2,cirar,0
31402,2020-05-27,2,equar,0
31402,2020-05-27,3,dicot,52
31402,2020-05-27,3,monocot,24
31402,2020-05-27,3,cirar,0
31402,2020-05-27,3,equar,0
31403,2020-05-27,1,dicot,32
31403,2020-05-27,1,monocot,24
31403,2020-05-27,1,cirar,0
31403,2020-05-27,1,equar,0
31403,2020-05-27,2,dicot,36
31403,2020-05-27,2,monocot,32
31403,2020-05-27,2,cirar,0
31403,2020-05-27,2,equar,0
31403,2020-05-27,3,dicot,16
31403,2020-05-27,3,monocot,56
31403,2020-05-27,3,cirar,0
31403,2020-05-27,3,equar,0
31404,2020-05-27,1,dicot,28
31404,2020-05-27,1,monocot,36
31404,2020-05-27,1,cirar,0
31404,2020-05-27,1,equar,0
31404,2020-05-27,2,dicot,28
31404,2020-05-27,2,monocot,24
31404,2020-05-27,2,cirar,0
31404,2020-05-27,2,equar,0
31404,2020-05-27,3,dicot,44
31404,2020-05-27,3,monocot,40
31404,2020-05-27,3,cirar,0
31404,2020-05-27,3,equar,0
31405,2020-05-27,1,dicot,32
31405,2020-05-27,1,monocot,36
31405,2020-05-27,1,cirar,12
31405,2020-05-27,1,equar,0
31405,2020-05-27,2,dicot,60
31405,2020-05-27,2,monocot,20
31405,2020-05-27,2,cirar,8
31405,2020-05-27,2,equar,0
31405,2020-05-27,3,dicot,24
31405,2020-05-27,3,monocot,16
31405,2020-05-27,3,cirar,0
31405,2020-05-27,3,equar,0
31406,2020-05-27,1,dicot,88
31406,2020-05-27,1,monocot,32
31406,2020-05-27,1,cirar,0
31406,2020-05-27,1,equar,0
31406,2020-05-27,2,dicot,116
31406,2020-05-27,2,monocot,32
31406,2020-05-27,2,cirar,0
31406,2020-05-27,2,equar,0
31406,2020-05-27,3,dicot,88
31406,2020-05-27,3,monocot,12
31406,2020-05-27,3,cirar,0
31406,2020-05-27,3,equar,0
31502,2020-05-27,1,dicot,20
31502,2020-05-27,1,monocot,4
31502,2020-05-27,1,cirar,40
31502,2020-05-27,1,equar,0
31502,2020-05-27,2,dicot,52
31502,2020-05-27,2,monocot,8
31502,2020-05-27,2,cirar,40
31502,2020-05-27,2,equar,0
31502,2020-05-27,3,dicot,40
31502,2020-05-27,3,monocot,44
31502,2020-05-27,3,cirar,16
31502,2020-05-27,3,equar,0
31503,2020-05-27,1,dicot,0
31503,2020-05-27,1,monocot,28
31503,2020-05-27,1,cirar,0
31503,2020-05-27,1,equar,0
31503,2020-05-27,2,dicot,8
31503,2020-05-27,2,monocot,16
31503,2020-05-27,2,cirar,0
31503,2020-05-27,2,equar,0
31503,2020-05-27,3,dicot,16
31503,2020-05-27,3,monocot,28
31503,2020-05-27,3,cirar,8
31503,2020-05-27,3,equar,0
31504,2020-05-27,1,dicot,8
31504,2020-05-27,1,monocot,0
31504,2020-05-27,1,cirar,12
31504,2020-05-27,1,equar,0
31504,2020-05-27,2,dicot,40
31504,2020-05-27,2,monocot,0
31504,2020-05-27,2,cirar,0
31504,2020-05-27,2,equar,0
31504,2020-05-27,3,dicot,8
31504,2020-05-27,3,monocot,12
31504,2020-05-27,3,cirar,0
31504,2020-05-27,3,equar,0
31505,2020-05-27,1,dicot,8
31505,2020-05-27,1,monocot,16
31505,2020-05-27,1,cirar,0
31505,2020-05-27,1,equar,0
31505,2020-05-27,2,dicot,8
31505,2020-05-27,2,monocot,4
31505,2020-05-27,2,cirar,12
31505,2020-05-27,2,equar,0
31505,2020-05-27,3,dicot,24
31505,2020-05-27,3,monocot,16
31505,2020-05-27,3,cirar,8
31505,2020-05-27,3,equar,0
31506,2020-05-27,1,dicot,8
31506,2020-05-27,1,monocot,16
31506,2020-05-27,1,cirar,0
31506,2020-05-27,1,equar,0
31506,2020-05-27,2,dicot,8
31506,2020-05-27,2,monocot,4
31506,2020-05-27,2,cirar,0
31506,2020-05-27,2,equar,0
31506,2020-05-27,3,dicot,40
31506,2020-05-27,3,monocot,20
31506,2020-05-27,3,cirar,0
31506,2020-05-27,3,equar,0
31602,2020-05-27,1,dicot,96
31602,2020-05-27,1,monocot,0
31602,2020-05-27,1,cirar,0
31602,2020-05-27,1,equar,0
31602,2020-05-27,2,dicot,168
31602,2020-05-27,2,monocot,0
31602,2020-05-27,2,cirar,0
31602,2020-05-27,2,equar,0
31602,2020-05-27,3,dicot,156
31602,2020-05-27,3,monocot,0
31602,2020-05-27,3,cirar,0
31602,2020-05-27,3,equar,0
31603,2020-05-27,1,dicot,76
31603,2020-05-27,1,monocot,0
31603,2020-05-27,1,cirar,0
31603,2020-05-27,1,equar,0
31603,2020-05-27,2,dicot,104
31603,2020-05-27,2,monocot,0
31603,2020-05-27,2,cirar,0
31603,2020-05-27,2,equar,0
31603,2020-05-27,3,dicot,104
31603,2020-05-27,3,monocot,0
31603,2020-05-27,3,cirar,0
31603,2020-05-27,3,equar,0
31604,2020-05-27,1,dicot,84
31604,2020-05-27,1,monocot,0
31604,2020-05-27,1,cirar,0
31604,2020-05-27,1,equar,0
31604,2020-05-27,2,dicot,64
31604,2020-05-27,2,monocot,0
31604,2020-05-27,2,cirar,0
31604,2020-05-27,2,equar,0
31604,2020-05-27,3,dicot,60
31604,2020-05-27,3,monocot,0
31604,2020-05-27,3,cirar,0
31604,2020-05-27,3,equar,0
31605,2020-05-27,1,dicot,88
31605,2020-05-27,1,monocot,0
31605,2020-05-27,1,cirar,0
31605,2020-05-27,1,equar,0
31605,2020-05-27,2,dicot,84
31605,2020-05-27,2,monocot,0
31605,2020-05-27,2,cirar,0
31605,2020-05-27,2,equar,0
31605,2020-05-27,3,dicot,52
31605,2020-05-27,3,monocot,0
31605,2020-05-27,3,cirar,0
31605,2020-05-27,3,equar,0
31606,2020-05-27,1,dicot,76
31606,2020-05-27,1,monocot,0
31606,2020-05-27,1,cirar,0
31606,2020-05-27,1,equar,0
31606,2020-05-27,2,dicot,84
31606,2020-05-27,2,monocot,0
31606,2020-05-27,2,cirar,0
31606,2020-05-27,2,equar,0
31606,2020-05-27,3,dicot,100
31606,2020-05-27,3,monocot,8
31606,2020-05-27,3,cirar,0
31606,2020-05-27,3,equar,0
31801,2020-05-27,1,dicot,68
31801,2020-05-27,1,monocot,12
31801,2020-05-27,1,cirar,0
31801,2020-05-27,1,equar,0
31801,2020-05-27,2,dicot,100
31801,2020-05-27,2,monocot,4
31801,2020-05-27,2,cirar,0
31801,2020-05-27,2,equar,0
31801,2020-05-27,3,dicot,92
31801,2020-05-27,3,monocot,0
31801,2020-05-27,3,cirar,0
31801,2020-05-27,3,equar,0
31802,2020-05-27,1,dicot,140
31802,2020-05-27,1,monocot,4
31802,2020-05-27,1,cirar,0
31802,2020-05-27,1,equar,0
31802,2020-05-27,2,dicot,168
31802,2020-05-27,2,monocot,4
31802,2020-05-27,2,cirar,0
31802,2020-05-27,2,equar,0
31802,2020-05-27,3,dicot,108
31802,2020-05-27,3,monocot,16
31802,2020-05-27,3,cirar,0
31802,2020-05-27,3,equar,0
31803,2020-05-27,1,dicot,132
31803,2020-05-27,1,monocot,0
31803,2020-05-27,1,cirar,0
31803,2020-05-27,1,equar,0
31803,2020-05-27,2,dicot,100
31803,2020-05-27,2,monocot,20
31803,2020-05-27,2,cirar,0
31803,2020-05-27,2,equar,0
31803,2020-05-27,3,dicot,72
31803,2020-05-27,3,monocot,28
31803,2020-05-27,3,cirar,0
31803,2020-05-27,3,equar,0
31805,2020-05-27,1,dicot,36
31805,2020-05-27,1,monocot,20
31805,2020-05-27,1,cirar,0
31805,2020-05-27,1,equar,0
31805,2020-05-27,2,dicot,56
31805,2020-05-27,2,monocot,0
31805,2020-05-27,2,cirar,0
31805,2020-05-27,2,equar,0
31805,2020-05-27,3,dicot,56
31805,2020-05-27,3,monocot,4
31805,2020-05-27,3,cirar,0
31805,2020-05-27,3,equar,0
31806,2020-05-27,1,dicot,100
31806,2020-05-27,1,monocot,0
31806,2020-05-27,1,cirar,0
31806,2020-05-27,1,equar,0
31806,2020-05-27,2,dicot,88
31806,2020-05-27,2,monocot,0
31806,2020-05-27,2,cirar,0
31806,2020-05-27,2,equar,0
31806,2020-05-27,3,dicot,132
31806,2020-05-27,3,monocot,4
31806,2020-05-27,3,cirar,0
31806,2020-05-27,3,equar,0
31901,2020-05-27,1,dicot,96
31901,2020-05-27,1,monocot,20
31901,2020-05-27,1,cirar,0
31901,2020-05-27,1,equar,0
31901,2020-05-27,2,dicot,60
31901,2020-05-27,2,monocot,8
31901,2020-05-27,2,cirar,0
31901,2020-05-27,2,equar,0
31901,2020-05-27,3,dicot,88
31901,2020-05-27,3,monocot,60
31901,2020-05-27,3,cirar,0
31901,2020-05-27,3,equar,0
31902,2020-05-27,1,dicot,108
31902,2020-05-27,1,monocot,12
31902,2020-05-27,1,cirar,40
31902,2020-05-27,1,equar,0
31902,2020-05-27,2,dicot,64
31902,2020-05-27,2,monocot,4
31902,2020-05-27,2,cirar,36
31902,2020-05-27,2,equar,0
31902,2020-05-27,3,dicot,68
31902,2020-05-27,3,monocot,8
31902,2020-05-27,3,cirar,16
31902,2020-05-27,3,equar,0
31903,2020-05-27,1,dicot,24
31903,2020-05-27,1,monocot,36
31903,2020-05-27,1,cirar,0
31903,2020-05-27,1,equar,0
31903,2020-05-27,2,dicot,44
31903,2020-05-27,2,monocot,32
31903,2020-05-27,2,cirar,0
31903,2020-05-27,2,equar,0
31903,2020-05-27,3,dicot,100
31903,2020-05-27,3,monocot,48
31903,2020-05-27,3,cirar,0
31903,2020-05-27,3,equar,0
31905,2020-05-27,1,dicot,68
31905,2020-05-27,1,monocot,48
31905,2020-05-27,1,cirar,0
31905,2020-05-27,1,equar,0
31905,2020-05-27,2,dicot,36
31905,2020-05-27,2,monocot,84
31905,2020-05-27,2,cirar,4
31905,2020-05-27,2,equar,0
31905,2020-05-27,3,dicot,76
31905,2020-05-27,3,monocot,56
31905,2020-05-27,3,cirar,0
31905,2020-05-27,3,equar,0
31906,2020-05-27,1,dicot,92
31906,2020-05-27,1,monocot,16
31906,2020-05-27,1,cirar,24
31906,2020-05-27,1,equar,0
31906,2020-05-27,2,dicot,84
31906,2020-05-27,2,monocot,20
31906,2020-05-27,2,cirar,0
31906,2020-05-27,2,equar,0
31906,2020-05-27,3,dicot,100
31906,2020-05-27,3,monocot,12
31906,2020-05-27,3,cirar,0
31906,2020-05-27,3,equar,0
32001,2020-05-27,1,dicot,56
32001,2020-05-27,1,monocot,40
32001,2020-05-27,1,cirar,0
32001,2020-05-27,1,equar,0
32001,2020-05-27,2,dicot,8
32001,2020-05-27,2,monocot,12
32001,2020-05-27,2,cirar,0
32001,2020-05-27,2,equar,0
32001,2020-05-27,3,dicot,68
32001,2020-05-27,3,monocot,24
32001,2020-05-27,3,cirar,0
32001,2020-05-27,3,equar,0
32002,2020-05-27,1,dicot,140
32002,2020-05-27,1,monocot,16
32002,2020-05-27,1,cirar,0
32002,2020-05-27,1,equar,0
32002,2020-05-27,2,dicot,68
32002,2020-05-27,2,monocot,8
32002,2020-05-27,2,cirar,36
32002,2020-05-27,2,equar,0
32002,2020-05-27,3,dicot,36
32002,2020-05-27,3,monocot,12
32002,2020-05-27,3,cirar,16
32002,2020-05-27,3,equar,0
32003,2020-05-27,1,dicot,36
32003,2020-05-27,1,monocot,4
32003,2020-05-27,1,cirar,24
32003,2020-05-27,1,equar,0
32003,2020-05-27,2,dicot,16
32003,2020-05-27,2,monocot,24
32003,2020-05-27,2,cirar,0
32003,2020-05-27,2,equar,0
32003,2020-05-27,3,dicot,128
32003,2020-05-27,3,monocot,4
32003,2020-05-27,3,cirar,0
32003,2020-05-27,3,equar,0
32005,2020-05-27,1,dicot,8
32005,2020-05-27,1,monocot,0
32005,2020-05-27,1,cirar,12
32005,2020-05-27,1,equar,0
32005,2020-05-27,2,dicot,44
32005,2020-05-27,2,monocot,0
32005,2020-05-27,2,cirar,4
32005,2020-05-27,2,equar,0
32005,2020-05-27,3,dicot,8
32005,2020-05-27,3,monocot,12
32005,2020-05-27,3,cirar,0
32005,2020-05-27,3,equar,0
32006,2020-05-27,1,dicot,60
32006,2020-05-27,1,monocot,0
32006,2020-05-27,1,cirar,0
32006,2020-05-27,1,equar,0
32006,2020-05-27,2,dicot,52
32006,2020-05-27,2,monocot,24
32006,2020-05-27,2,cirar,0
32006,2020-05-27,2,equar,0
32006,2020-05-27,3,dicot,64
32006,2020-05-27,3,monocot,0
32006,2020-05-27,3,cirar,0
32006,2020-05-27,3,equar,0
32601,2020-05-27,1,dicot,44
32601,2020-05-27,1,monocot,48
32601,2020-05-27,1,cirar,0
32601,2020-05-27,1,equar,0
32601,2020-05-27,2,dicot,68
32601,2020-05-27,2,monocot,20
32601,2020-05-27,2,cirar,0
32601,2020-05-27,2,equar,0
32601,2020-05-27,3,dicot,52
32601,2020-05-27,3,monocot,16
32601,2020-05-27,3,cirar,0
32601,2020-05-27,3,equar,0
32602,2020-05-27,1,dicot,80
32602,2020-05-27,1,monocot,20
32602,2020-05-27,1,cirar,24
32602,2020-05-27,1,equar,0
32602,2020-05-27,2,dicot,32
32602,2020-05-27,2,monocot,0
32602,2020-05-27,2,cirar,20
32602,2020-05-27,2,equar,0
32602,2020-05-27,3,dicot,32
32602,2020-05-27,3,monocot,0
32602,2020-05-27,3,cirar,28
32602,2020-05-27,3,equar,0
32603,2020-05-27,1,dicot,36
32603,2020-05-27,1,monocot,28
32603,2020-05-27,1,cirar,0
32603,2020-05-27,1,equar,0
32603,2020-05-27,2,dicot,60
32603,2020-05-27,2,monocot,20
32603,2020-05-27,2,cirar,0
32603,2020-05-27,2,equar,0
32603,2020-05-27,3,dicot,60
32603,2020-05-27,3,monocot,16
32603,2020-05-27,3,cirar,0
32603,2020-05-27,3,equar,0
32605,2020-05-27,1,dicot,24
32605,2020-05-27,1,monocot,40
32605,2020-05-27,1,cirar,0
32605,2020-05-27,1,equar,0
32605,2020-05-27,2,dicot,36
32605,2020-05-27,2,monocot,8
32605,2020-05-27,2,cirar,4
32605,2020-05-27,2,equar,0
32605,2020-05-27,3,dicot,64
32605,2020-05-27,3,monocot,16
32605,2020-05-27,3,cirar,0
32605,2020-05-27,3,equar,0
32606,2020-05-27,1,dicot,44
32606,2020-05-27,1,monocot,8
32606,2020-05-27,1,cirar,8
32606,2020-05-27,1,equar,0
32606,2020-05-27,2,dicot,52
32606,2020-05-27,2,monocot,24
32606,2020-05-27,2,cirar,0
32606,2020-05-27,2,equar,0
32606,2020-05-27,3,dicot,64
32606,2020-05-27,3,monocot,16
32606,2020-05-27,3,cirar,0
32606,2020-05-27,3,equar,0
32701,2020-05-27,1,dicot,68
32701,2020-05-27,1,monocot,32
32701,2020-05-27,1,cirar,0
32701,2020-05-27,1,equar,0
32701,2020-05-27,2,dicot,44
32701,2020-05-27,2,monocot,16
32701,2020-05-27,2,cirar,0
32701,2020-05-27,2,equar,0
32701,2020-05-27,3,dicot,48
32701,2020-05-27,3,monocot,36
32701,2020-05-27,3,cirar,0
32701,2020-05-27,3,equar,0
32702,2020-05-27,1,dicot,108
32702,2020-05-27,1,monocot,20
32702,2020-05-27,1,cirar,0
32702,2020-05-27,1,equar,0
32702,2020-05-27,2,dicot,44
32702,2020-05-27,2,monocot,44
32702,2020-05-27,2,cirar,0
32702,2020-05-27,2,equar,0
32702,2020-05-27,3,dicot,20
32702,2020-05-27,3,monocot,28
32702,2020-05-27,3,cirar,8
32702,2020-05-27,3,equar,0
32703,2020-05-27,1,dicot,72
32703,2020-05-27,1,monocot,12
32703,2020-05-27,1,cirar,0
32703,2020-05-27,1,equar,0
32703,2020-05-27,2,dicot,92
32703,2020-05-27,2,monocot,16
32703,2020-05-27,2,cirar,0
32703,2020-05-27,2,equar,0
32703,2020-05-27,3,dicot,88
32703,2020-05-27,3,monocot,12
32703,2020-05-27,3,cirar,0
32703,2020-05-27,3,equar,0
32705,2020-05-27,1,dicot,44
32705,2020-05-27,1,monocot,64
32705,2020-05-27,1,cirar,0
32705,2020-05-27,1,equar,0
32705,2020-05-27,2,dicot,44
32705,2020-05-27,2,monocot,68
32705,2020-05-27,2,cirar,4
32705,2020-05-27,2,equar,0
32705,2020-05-27,3,dicot,48
32705,2020-05-27,3,monocot,32
32705,2020-05-27,3,cirar,0
32705,2020-05-27,3,equar,0
32706,2020-05-27,1,dicot,92
32706,2020-05-27,1,monocot,44
32706,2020-05-27,1,cirar,0
32706,2020-05-27,1,equar,0
32706,2020-05-27,2,dicot,68
32706,2020-05-27,2,monocot,24
32706,2020-05-27,2,cirar,0
32706,2020-05-27,2,equar,0
32706,2020-05-27,3,dicot,64
32706,2020-05-27,3,monocot,36
32706,2020-05-27,3,cirar,0
32706,2020-05-27,3,equar,0
32801,2020-05-27,1,dicot,120
32801,2020-05-27,1,monocot,0
32801,2020-05-27,1,cirar,0
32801,2020-05-27,1,equar,0
32801,2020-05-27,2,dicot,160
32801,2020-05-27,2,monocot,4
32801,2020-05-27,2,cirar,0
32801,2020-05-27,2,equar,0
32801,2020-05-27,3,dicot,180
32801,2020-05-27,3,monocot,0
32801,2020-05-27,3,cirar,0
32801,2020-05-27,3,equar,0
32802,2020-05-27,1,dicot,140
32802,2020-05-27,1,monocot,0
32802,2020-05-27,1,cirar,0
32802,2020-05-27,1,equar,0
32802,2020-05-27,2,dicot,160
32802,2020-05-27,2,monocot,0
32802,2020-05-27,2,cirar,0
32802,2020-05-27,2,equar,0
32802,2020-05-27,3,dicot,120
32802,2020-05-27,3,monocot,0
32802,2020-05-27,3,cirar,0
32802,2020-05-27,3,equar,0
32803,2020-05-27,1,dicot,100
32803,2020-05-27,1,monocot,4
32803,2020-05-27,1,cirar,0
32803,2020-05-27,1,equar,0
32803,2020-05-27,2,dicot,100
32803,2020-05-27,2,monocot,0
32803,2020-05-27,2,cirar,0
32803,2020-05-27,2,equar,0
32803,2020-05-27,3,dicot,80
32803,2020-05-27,3,monocot,0
32803,2020-05-27,3,cirar,0
32803,2020-05-27,3,equar,0
32805,2020-05-27,1,dicot,140
32805,2020-05-27,1,monocot,0
32805,2020-05-27,1,cirar,0
32805,2020-05-27,1,equar,0
32805,2020-05-27,2,dicot,180
32805,2020-05-27,2,monocot,0
32805,2020-05-27,2,cirar,0
32805,2020-05-27,2,equar,0
32805,2020-05-27,3,dicot,180
32805,2020-05-27,3,monocot,0
32805,2020-05-27,3,cirar,0
32805,2020-05-27,3,equar,0
32806,2020-05-27,1,dicot,200
32806,2020-05-27,1,monocot,0
32806,2020-05-27,1,cirar,0
32806,2020-05-27,1,equar,0
32806,2020-05-27,2,dicot,140
32806,2020-05-27,2,monocot,0
32806,2020-05-27,2,cirar,0
32806,2020-05-27,2,equar,0
32806,2020-05-27,3,dicot,180
32806,2020-05-27,3,monocot,0
