eu_id,date2,subrep,weed_type,count
32806,2020-05-27,3,cirar,0
32806,2020-05-27,3,equar,0
34101,2020-05-27,1,dicot,64
34101,2020-05-27,1,monocot,20
34101,2020-05-27,1,cirar,0
34101,2020-05-27,1,equar,0
34101,2020-05-27,2,dicot,60
34101,2020-05-27,2,monocot,0
34101,2020-05-27,2,cirar,0
34101,2020-05-27,2,equar,0
34101,2020-05-27,3,dicot,68
34101,2020-05-27,3,monocot,12
34101,2020-05-27,3,cirar,0
34101,2020-05-27,3,equar,0
34102,2020-05-27,1,dicot,48
34102,2020-05-27,1,monocot,40
34102,2020-05-27,1,cirar,0
34102,2020-05-27,1,equar,0
34102,2020-05-27,2,dicot,88
34102,2020-05-27,2,monocot,36
34102,2020-05-27,2,cirar,0
34102,2020-05-27,2,equar,0
34102,2020-05-27,3,dicot,128
34102,2020-05-27,3,monocot,0
34102,2020-05-27,3,cirar,0
34102,2020-05-27,3,equar,0
34103,2020-05-27,1,dicot,80
34103,2020-05-27,1,monocot,32
34103,2020-05-27,1,cirar,0
34103,2020-05-27,1,equar,0
34103,2020-05-27,2,dicot,132
34103,2020-05-27,2,monocot,12
34103,2020-05-27,2,cirar,0
34103,2020-05-27,2,equar,0
34103,2020-05-27,3,dicot,124
34103,2020-05-27,3,monocot,20
34103,2020-05-27,3,cirar,0
34103,2020-05-27,3,equar,0
34104,2020-05-27,1,dicot,144
34104,2020-05-27,1,monocot,16
34104,2020-05-27,1,cirar,0
34104,2020-05-27,1,equar,0
34104,2020-05-27,2,dicot,136
34104,2020-05-27,2,monocot,0
34104,2020-05-27,2,cirar,0
34104,2020-05-27,2,equar,0
34104,2020-05-27,3,dicot,144
34104,2020-05-27,3,monocot,8
34104,2020-05-27,3,cirar,0
34104,2020-05-27,3,equar,0
34105,2020-05-27,1,dicot,92
34105,2020-05-27,1,monocot,0
34105,2020-05-27,1,cirar,0
34105,2020-05-27,1,equar,0
34105,2020-05-27,2,dicot,56
34105,2020-05-27,2,monocot,28
34105,2020-05-27,2,cirar,0
34105,2020-05-27,2,equar,0
34105,2020-05-27,3,dicot,64
34105,2020-05-27,3,monocot,12
34105,2020-05-27,3,cirar,0
34105,2020-05-27,3,equar,0
34301,2020-05-27,1,dicot,108
34301,2020-05-27,1,monocot,20
34301,2020-05-27,1,cirar,0
34301,2020-05-27,1,equar,0
34301,2020-05-27,2,dicot,28
34301,2020-05-27,2,monocot,24
34301,2020-05-27,2,cirar,0
34301,2020-05-27,2,equar,0
34301,2020-05-27,3,dicot,52
34301,2020-05-27,3,monocot,20
34301,2020-05-27,3,cirar,0
34301,2020-05-27,3,equar,0
34302,2020-05-27,1,dicot,64
34302,2020-05-27,1,monocot,0
34302,2020-05-27,1,cirar,12
34302,2020-05-27,1,equar,0
34302,2020-05-27,2,dicot,108
34302,2020-05-27,2,monocot,4
34302,2020-05-27,2,cirar,0
34302,2020-05-27,2,equar,0
34302,2020-05-27,3,dicot,56
34302,2020-05-27,3,monocot,24
34302,2020-05-27,3,cirar,0
34302,2020-05-27,3,equar,0
34303,2020-05-27,1,dicot,4
34303,2020-05-27,1,monocot,48
34303,2020-05-27,1,cirar,0
34303,2020-05-27,1,equar,0
34303,2020-05-27,2,dicot,36
34303,2020-05-27,2,monocot,24
34303,2020-05-27,2,cirar,0
34303,2020-05-27,2,equar,0
34303,2020-05-27,3,dicot,0
34303,2020-05-27,3,monocot,16
34303,2020-05-27,3,cirar,0
34303,2020-05-27,3,equar,0
34304,2020-05-27,1,dicot,4
34304,2020-05-27,1,monocot,52
34304,2020-05-27,1,cirar,0
34304,2020-05-27,1,equar,0
34304,2020-05-27,2,dicot,48
34304,2020-05-27,2,monocot,20
34304,2020-05-27,2,cirar,0
34304,2020-05-27,2,equar,0
34304,2020-05-27,3,dicot,12
34304,2020-05-27,3,monocot,44
34304,2020-05-27,3,cirar,0
34304,2020-05-27,3,equar,0
34305,2020-05-27,1,dicot,44
34305,2020-05-27,1,monocot,20
34305,2020-05-27,1,cirar,0
34305,2020-05-27,1,equar,0
34305,2020-05-27,2,dicot,24
34305,2020-05-27,2,monocot,16
34305,2020-05-27,2,cirar,0
34305,2020-05-27,2,equar,0
34305,2020-05-27,3,dicot,48
34305,2020-05-27,3,monocot,28
34305,2020-05-27,3,cirar,0
34305,2020-05-27,3,equar,0
34401,2020-05-27,1,dicot,28
34401,2020-05-27,1,monocot,36
34401,2020-05-27,1,cirar,0
34401,2020-05-27,1,equar,0
34401,2020-05-27,2,dicot,36
34401,2020-05-27,2,monocot,12
34401,2020-05-27,2,cirar,0
34401,2020-05-27,2,equar,0
34401,2020-05-27,3,dicot,28
34401,2020-05-27,3,monocot,20
34401,2020-05-27,3,cirar,0
34401,2020-05-27,3,equar,0
34402,2020-05-27,1,dicot,12
34402,2020-05-27,1,monocot,20
34402,2020-05-27,1,cirar,12
34402,2020-05-27,1,equar,0
34402,2020-05-27,2,dicot,32
34402,2020-05-27,2,monocot,8
34402,2020-05-27,2,cirar,12
34402,2020-05-27,2,equar,0
34402,2020-05-27,3,dicot,4
34402,2020-05-27,3,monocot,4
34402,2020-05-27,3,cirar,16
34402,2020-05-27,3,equar,0
34403,2020-05-27,1,dicot,32
34403,2020-05-27,1,monocot,28
34403,2020-05-27,1,cirar,0
34403,2020-05-27,1,equar,0
34403,2020-05-27,2,dicot,28
34403,2020-05-27,2,monocot,4
34403,2020-05-27,2,cirar,0
34403,2020-05-27,2,equar,0
34403,2020-05-27,3,dicot,8
34403,2020-05-27,3,monocot,16
34403,2020-05-27,3,cirar,0
34403,2020-05-27,3,equar,0
34404,2020-05-27,1,dicot,4
34404,2020-05-27,1,monocot,16
34404,2020-05-27,1,cirar,0
34404,2020-05-27,1,equar,0
34404,2020-05-27,2,dicot,28
34404,2020-05-27,2,monocot,32
34404,2020-05-27,2,cirar,0
34404,2020-05-27,2,equar,0
34404,2020-05-27,3,dicot,36
34404,2020-05-27,3,monocot,36
34404,2020-05-27,3,cirar,0
34404,2020-05-27,3,equar,0
34405,2020-05-27,1,dicot,44
34405,2020-05-27,1,monocot,32
34405,2020-05-27,1,cirar,0
34405,2020-05-27,1,equar,0
34405,2020-05-27,2,dicot,12
34405,2020-05-27,2,monocot,48
34405,2020-05-27,2,cirar,0
34405,2020-05-27,2,equar,0
34405,2020-05-27,3,dicot,36
34405,2020-05-27,3,monocot,20
34405,2020-05-27,3,cirar,0
34405,2020-05-27,3,equar,0
34602,2020-05-27,1,dicot,16
34602,2020-05-27,1,monocot,20
34602,2020-05-27,1,cirar,88
34602,2020-05-27,1,equar,0
34602,2020-05-27,2,dicot,12
34602,2020-05-27,2,monocot,4
34602,2020-05-27,2,cirar,20
34602,2020-05-27,2,equar,0
34602,2020-05-27,3,dicot,32
34602,2020-05-27,3,monocot,16
34602,2020-05-27,3,cirar,0
34602,2020-05-27,3,equar,0
34603,2020-05-27,1,dicot,16
34603,2020-05-27,1,monocot,12
34603,2020-05-27,1,cirar,0
34603,2020-05-27,1,equar,0
34603,2020-05-27,2,dicot,8
34603,2020-05-27,2,monocot,32
34603,2020-05-27,2,cirar,0
34603,2020-05-27,2,equar,0
34603,2020-05-27,3,dicot,4
34603,2020-05-27,3,monocot,16
34603,2020-05-27,3,cirar,0
34603,2020-05-27,3,equar,0
34604,2020-05-27,1,dicot,4
34604,2020-05-27,1,monocot,16
34604,2020-05-27,1,cirar,4
34604,2020-05-27,1,equar,0
34604,2020-05-27,2,dicot,8
34604,2020-05-27,2,monocot,28
34604,2020-05-27,2,cirar,0
34604,2020-05-27,2,equar,0
34604,2020-05-27,3,dicot,32
34604,2020-05-27,3,monocot,28
34604,2020-05-27,3,cirar,0
34604,2020-05-27,3,equar,0
34605,2020-05-27,1,dicot,48
34605,2020-05-27,1,monocot,8
34605,2020-05-27,1,cirar,0
34605,2020-05-27,1,equar,0
34605,2020-05-27,2,dicot,20
34605,2020-05-27,2,monocot,40
34605,2020-05-27,2,cirar,8
34605,2020-05-27,2,equar,0
34605,2020-05-27,3,dicot,8
34605,2020-05-27,3,monocot,36
34605,2020-05-27,3,cirar,16
34605,2020-05-27,3,equar,0
34606,2020-05-27,1,dicot,24
34606,2020-05-27,1,monocot,12
34606,2020-05-27,1,cirar,0
34606,2020-05-27,1,equar,0
34606,2020-05-27,2,dicot,40
34606,2020-05-27,2,monocot,28
34606,2020-05-27,2,cirar,0
34606,2020-05-27,2,equar,0
34606,2020-05-27,3,dicot,8
34606,2020-05-27,3,monocot,8
34606,2020-05-27,3,cirar,0
34606,2020-05-27,3,equar,0
34702,2020-05-27,1,dicot,24
34702,2020-05-27,1,monocot,16
34702,2020-05-27,1,cirar,28
34702,2020-05-27,1,equar,0
34702,2020-05-27,2,dicot,20
34702,2020-05-27,2,monocot,8
34702,2020-05-27,2,cirar,12
34702,2020-05-27,2,equar,0
34702,2020-05-27,3,dicot,12
34702,2020-05-27,3,monocot,16
34702,2020-05-27,3,cirar,0
34702,2020-05-27,3,equar,0
34703,2020-05-27,1,dicot,20
34703,2020-05-27,1,monocot,32
34703,2020-05-27,1,cirar,0
34703,2020-05-27,1,equar,0
34703,2020-05-27,2,dicot,12
34703,2020-05-27,2,monocot,20
34703,2020-05-27,2,cirar,0
34703,2020-05-27,2,equar,0
34703,2020-05-27,3,dicot,16
34703,2020-05-27,3,monocot,16
34703,2020-05-27,3,cirar,0
34703,2020-05-27,3,equar,0
34704,2020-05-27,1,dicot,24
34704,2020-05-27,1,monocot,24
34704,2020-05-27,1,cirar,0
34704,2020-05-27,1,equar,0
34704,2020-05-27,2,dicot,16
34704,2020-05-27,2,monocot,36
34704,2020-05-27,2,cirar,0
34704,2020-05-27,2,equar,0
34704,2020-05-27,3,dicot,8
34704,2020-05-27,3,monocot,52
34704,2020-05-27,3,cirar,0
34704,2020-05-27,3,equar,0
34705,2020-05-27,1,dicot,24
34705,2020-05-27,1,monocot,16
34705,2020-05-27,1,cirar,0
34705,2020-05-27,1,equar,0
34705,2020-05-27,2,dicot,12
34705,2020-05-27,2,monocot,20
34705,2020-05-27,2,cirar,0
34705,2020-05-27,2,equar,0
34705,2020-05-27,3,dicot,28
34705,2020-05-27,3,monocot,36
34705,2020-05-27,3,cirar,0
34705,2020-05-27,3,equar,0
34706,2020-05-27,1,dicot,56
34706,2020-05-27,1,monocot,16
34706,2020-05-27,1,cirar,20
34706,2020-05-27,1,equar,0
34706,2020-05-27,2,dicot,20
34706,2020-05-27,2,monocot,44
34706,2020-05-27,2,cirar,0
34706,2020-05-27,2,equar,0
34706,2020-05-27,3,dicot,16
34706,2020-05-27,3,monocot,4
34706,2020-05-27,3,cirar,0
34706,2020-05-27,3,equar,0
34802,2020-05-27,1,dicot,140
34802,2020-05-27,1,monocot,0
34802,2020-05-27,1,cirar,0
34802,2020-05-27,1,equar,0
34802,2020-05-27,2,dicot,100
34802,2020-05-27,2,monocot,0
34802,2020-05-27,2,cirar,0
34802,2020-05-27,2,equar,0
34802,2020-05-27,3,dicot,120
34802,2020-05-27,3,monocot,0
34802,2020-05-27,3,cirar,0
34802,2020-05-27,3,equar,0
34803,2020-05-27,1,dicot,64
34803,2020-05-27,1,monocot,0
34803,2020-05-27,1,cirar,0
34803,2020-05-27,1,equar,0
34803,2020-05-27,2,dicot,88
34803,2020-05-27,2,monocot,0
34803,2020-05-27,2,cirar,0
34803,2020-05-27,2,equar,0
34803,2020-05-27,3,dicot,76
34803,2020-05-27,3,monocot,0
34803,2020-05-27,3,cirar,0
34803,2020-05-27,3,equar,0
34804,2020-05-27,1,dicot,128
34804,2020-05-27,1,monocot,0
34804,2020-05-27,1,cirar,0
34804,2020-05-27,1,equar,0
34804,2020-05-27,2,dicot,100
34804,2020-05-27,2,monocot,0
34804,2020-05-27,2,cirar,0
34804,2020-05-27,2,equar,0
34804,2020-05-27,3,dicot,120
34804,2020-05-27,3,monocot,0
34804,2020-05-27,3,cirar,0
34804,2020-05-27,3,equar,0
34805,2020-05-27,1,dicot,100
34805,2020-05-27,1,monocot,0
34805,2020-05-27,1,cirar,0
34805,2020-05-27,1,equar,0
34805,2020-05-27,2,dicot,120
34805,2020-05-27,2,monocot,0
34805,2020-05-27,2,cirar,0
34805,2020-05-27,2,equar,0
34805,2020-05-27,3,dicot,80
34805,2020-05-27,3,monocot,0
34805,2020-05-27,3,cirar,0
34805,2020-05-27,3,equar,0
34806,2020-05-27,1,dicot,72
34806,2020-05-27,1,monocot,0
34806,2020-05-27,1,cirar,0
34806,2020-05-27,1,equar,0
34806,2020-05-27,2,dicot,100
34806,2020-05-27,2,monocot,0
34806,2020-05-27,2,cirar,0
34806,2020-05-27,2,equar,0
34806,2020-05-27,3,dicot,120
34806,2020-05-27,3,monocot,0
34806,2020-05-27,3,cirar,0
34806,2020-05-27,3,equar,0
34901,2020-05-27,1,dicot,28
34901,2020-05-27,1,monocot,20
34901,2020-05-27,1,cirar,0
34901,2020-05-27,1,equar,0
34901,2020-05-27,2,dicot,56
34901,2020-05-27,2,monocot,32
34901,2020-05-27,2,cirar,0
34901,2020-05-27,2,equar,0
34901,2020-05-27,3,dicot,20
34901,2020-05-27,3,monocot,28
34901,2020-05-27,3,cirar,0
34901,2020-05-27,3,equar,0
34902,2020-05-27,1,dicot,12
34902,2020-05-27,1,monocot,28
34902,2020-05-27,1,cirar,24
34902,2020-05-27,1,equar,0
34902,2020-05-27,2,dicot,8
34902,2020-05-27,2,monocot,12
34902,2020-05-27,2,cirar,0
34902,2020-05-27,2,equar,0
34902,2020-05-27,3,dicot,52
34902,2020-05-27,3,monocot,12
34902,2020-05-27,3,cirar,16
34902,2020-05-27,3,equar,0
34903,2020-05-27,1,dicot,12
34903,2020-05-27,1,monocot,4
34903,2020-05-27,1,cirar,8
34903,2020-05-27,1,equar,0
34903,2020-05-27,2,dicot,16
34903,2020-05-27,2,monocot,0
34903,2020-05-27,2,cirar,24
34903,2020-05-27,2,equar,0
34903,2020-05-27,3,dicot,44
34903,2020-05-27,3,monocot,12
34903,2020-05-27,3,cirar,16
34903,2020-05-27,3,equar,0
34905,2020-05-27,1,dicot,56
34905,2020-05-27,1,monocot,20
34905,2020-05-27,1,cirar,4
34905,2020-05-27,1,equar,0
34905,2020-05-27,2,dicot,12
34905,2020-05-27,2,monocot,20
34905,2020-05-27,2,cirar,0
34905,2020-05-27,2,equar,0
34905,2020-05-27,3,dicot,20
34905,2020-05-27,3,monocot,56
34905,2020-05-27,3,cirar,0
34905,2020-05-27,3,equar,0
34906,2020-05-27,1,dicot,8
34906,2020-05-27,1,monocot,4
34906,2020-05-27,1,cirar,0
34906,2020-05-27,1,equar,0
34906,2020-05-27,2,dicot,4
34906,2020-05-27,2,monocot,28
34906,2020-05-27,2,cirar,0
34906,2020-05-27,2,equar,0
34906,2020-05-27,3,dicot,28
34906,2020-05-27,3,monocot,16
34906,2020-05-27,3,cirar,0
34906,2020-05-27,3,equar,0
35101,2020-05-27,1,dicot,200
35101,2020-05-27,1,monocot,0
35101,2020-05-27,1,cirar,0
35101,2020-05-27,1,equar,0
35101,2020-05-27,2,dicot,200
35101,2020-05-27,2,monocot,0
35101,2020-05-27,2,cirar,0
35101,2020-05-27,2,equar,0
35101,2020-05-27,3,dicot,200
35101,2020-05-27,3,monocot,0
35101,2020-05-27,3,cirar,0
35101,2020-05-27,3,equar,0
35102,2020-05-27,1,dicot,160
35102,2020-05-27,1,monocot,0
35102,2020-05-27,1,cirar,0
35102,2020-05-27,1,equar,0
35102,2020-05-27,2,dicot,120
35102,2020-05-27,2,monocot,0
35102,2020-05-27,2,cirar,0
35102,2020-05-27,2,equar,0
35102,2020-05-27,3,dicot,120
35102,2020-05-27,3,monocot,8
35102,2020-05-27,3,cirar,0
35102,2020-05-27,3,equar,0
35103,2020-05-27,1,dicot,160
35103,2020-05-27,1,monocot,0
35103,2020-05-27,1,cirar,0
35103,2020-05-27,1,equar,0
35103,2020-05-27,2,dicot,160
35103,2020-05-27,2,monocot,0
35103,2020-05-27,2,cirar,0
35103,2020-05-27,2,equar,0
35103,2020-05-27,3,dicot,200
35103,2020-05-27,3,monocot,0
35103,2020-05-27,3,cirar,0
35103,2020-05-27,3,equar,0
35105,2020-05-27,1,dicot,200
35105,2020-05-27,1,monocot,0
35105,2020-05-27,1,cirar,0
35105,2020-05-27,1,equar,0
35105,2020-05-27,2,dicot,160
35105,2020-05-27,2,monocot,12
35105,2020-05-27,2,cirar,0
35105,2020-05-27,2,equar,0
35105,2020-05-27,3,dicot,160
35105,2020-05-27,3,monocot,0
35105,2020-05-27,3,cirar,0
35105,2020-05-27,3,equar,0
35106,2020-05-27,1,dicot,100
35106,2020-05-27,1,monocot,0
35106,2020-05-27,1,cirar,0
35106,2020-05-27,1,equar,0
35106,2020-05-27,2,dicot,200
35106,2020-05-27,2,monocot,0
35106,2020-05-27,2,cirar,0
35106,2020-05-27,2,equar,0
35106,2020-05-27,3,dicot,200
35106,2020-05-27,3,monocot,0
35106,2020-05-27,3,cirar,0
35106,2020-05-27,3,equar,0
35201,2020-05-27,1,dicot,24
35201,2020-05-27,1,monocot,32
35201,2020-05-27,1,cirar,0
35201,2020-05-27,1,equar,0
35201,2020-05-27,2,dicot,12
35201,2020-05-27,2,monocot,16
35201,2020-05-27,2,cirar,0
35201,2020-05-27,2,equar,0
35201,2020-05-27,3,dicot,24
35201,2020-05-27,3,monocot,24
35201,2020-05-27,3,cirar,0
35201,2020-05-27,3,equar,0
35202,2020-05-27,1,dicot,8
35202,2020-05-27,1,monocot,20
35202,2020-05-27,1,cirar,0
35202,2020-05-27,1,equar,0
35202,2020-05-27,2,dicot,8
35202,2020-05-27,2,monocot,20
35202,2020-05-27,2,cirar,0
35202,2020-05-27,2,equar,0
35202,2020-05-27,3,dicot,16
35202,2020-05-27,3,monocot,8
35202,2020-05-27,3,cirar,0
35202,2020-05-27,3,equar,0
35203,2020-05-27,1,dicot,20
35203,2020-05-27,1,monocot,24
35203,2020-05-27,1,cirar,0
35203,2020-05-27,1,equar,0
35203,2020-05-27,2,dicot,20
35203,2020-05-27,2,monocot,40
35203,2020-05-27,2,cirar,0
35203,2020-05-27,2,equar,0
35203,2020-05-27,3,dicot,8
35203,2020-05-27,3,monocot,36
35203,2020-05-27,3,cirar,0
35203,2020-05-27,3,equar,0
35205,2020-05-27,1,dicot,16
35205,2020-05-27,1,monocot,32
35205,2020-05-27,1,cirar,0
35205,2020-05-27,1,equar,0
35205,2020-05-27,2,dicot,8
35205,2020-05-27,2,monocot,20
35205,2020-05-27,2,cirar,4
35205,2020-05-27,2,equar,0
35205,2020-05-27,3,dicot,12
35205,2020-05-27,3,monocot,28
35205,2020-05-27,3,cirar,0
35205,2020-05-27,3,equar,0
35206,2020-05-27,1,dicot,8
35206,2020-05-27,1,monocot,24
35206,2020-05-27,1,cirar,0
35206,2020-05-27,1,equar,0
35206,2020-05-27,2,dicot,28
35206,2020-05-27,2,monocot,40
35206,2020-05-27,2,cirar,0
35206,2020-05-27,2,equar,0
35206,2020-05-27,3,dicot,16
35206,2020-05-27,3,monocot,8
35206,2020-05-27,3,cirar,0
35206,2020-05-27,3,equar,0
35301,2020-05-27,1,dicot,16
35301,2020-05-27,1,monocot,8
35301,2020-05-27,1,cirar,4
35301,2020-05-27,1,equar,0
35301,2020-05-27,2,dicot,24
35301,2020-05-27,2,monocot,20
35301,2020-05-27,2,cirar,0
35301,2020-05-27,2,equar,0
35301,2020-05-27,3,dicot,20
35301,2020-05-27,3,monocot,20
35301,2020-05-27,3,cirar,0
35301,2020-05-27,3,equar,0
35302,2020-05-27,1,dicot,48
35302,2020-05-27,1,monocot,12
35302,2020-05-27,1,cirar,36
35302,2020-05-27,1,equar,0
35302,2020-05-27,2,dicot,116
35302,2020-05-27,2,monocot,8
35302,2020-05-27,2,cirar,4
35302,2020-05-27,2,equar,0
35302,2020-05-27,3,dicot,120
35302,2020-05-27,3,monocot,8
35302,2020-05-27,3,cirar,24
35302,2020-05-27,3,equar,0
35304,2020-05-27,1,dicot,12
35304,2020-05-27,1,monocot,24
35304,2020-05-27,1,cirar,0
35304,2020-05-27,1,equar,0
35304,2020-05-27,2,dicot,20
35304,2020-05-27,2,monocot,4
35304,2020-05-27,2,cirar,0
35304,2020-05-27,2,equar,0
35304,2020-05-27,3,dicot,40
35304,2020-05-27,3,monocot,12
35304,2020-05-27,3,cirar,0
35304,2020-05-27,3,equar,0
35305,2020-05-27,1,dicot,28
35305,2020-05-27,1,monocot,24
35305,2020-05-27,1,cirar,8
35305,2020-05-27,1,equar,0
35305,2020-05-27,2,dicot,32
35305,2020-05-27,2,monocot,8
35305,2020-05-27,2,cirar,24
35305,2020-05-27,2,equar,0
35305,2020-05-27,3,dicot,8
35305,2020-05-27,3,monocot,16
35305,2020-05-27,3,cirar,16
35305,2020-05-27,3,equar,0
35306,2020-05-27,1,dicot,8
35306,2020-05-27,1,monocot,32
35306,2020-05-27,1,cirar,0
35306,2020-05-27,1,equar,0
35306,2020-05-27,2,dicot,24
35306,2020-05-27,2,monocot,0
35306,2020-05-27,2,cirar,0
35306,2020-05-27,2,equar,0
35306,2020-05-27,3,dicot,16
35306,2020-05-27,3,monocot,0
35306,2020-05-27,3,cirar,0
35306,2020-05-27,3,equar,0
35401,2020-05-27,1,dicot,112
35401,2020-05-27,1,monocot,0
35401,2020-05-27,1,cirar,0
35401,2020-05-27,1,equar,0
35401,2020-05-27,2,dicot,128
35401,2020-05-27,2,monocot,0
35401,2020-05-27,2,cirar,0
35401,2020-05-27,2,equar,0
35401,2020-05-27,3,dicot,112
35401,2020-05-27,3,monocot,0
35401,2020-05-27,3,cirar,0
35401,2020-05-27,3,equar,0
35402,2020-05-27,1,dicot,64
35402,2020-05-27,1,monocot,0
35402,2020-05-27,1,cirar,0
35402,2020-05-27,1,equar,0
35402,2020-05-27,2,dicot,64
35402,2020-05-27,2,monocot,56
35402,2020-05-27,2,cirar,0
35402,2020-05-27,2,equar,0
35402,2020-05-27,3,dicot,128
35402,2020-05-27,3,monocot,0
35402,2020-05-27,3,cirar,0
35402,2020-05-27,3,equar,0
35404,2020-05-27,1,dicot,96
35404,2020-05-27,1,monocot,0
35404,2020-05-27,1,cirar,0
35404,2020-05-27,1,equar,0
35404,2020-05-27,2,dicot,92
35404,2020-05-27,2,monocot,8
35404,2020-05-27,2,cirar,0
35404,2020-05-27,2,equar,0
35404,2020-05-27,3,dicot,104
35404,2020-05-27,3,monocot,8
35404,2020-05-27,3,cirar,0
35404,2020-05-27,3,equar,0
35405,2020-05-27,1,dicot,112
35405,2020-05-27,1,monocot,0
35405,2020-05-27,1,cirar,0
35405,2020-05-27,1,equar,0
35405,2020-05-27,2,dicot,116
35405,2020-05-27,2,monocot,0
35405,2020-05-27,2,cirar,0
35405,2020-05-27,2,equar,0
35405,2020-05-27,3,dicot,72
35405,2020-05-27,3,monocot,0
35405,2020-05-27,3,cirar,0
35405,2020-05-27,3,equar,0
35406,2020-05-27,1,dicot,80
35406,2020-05-27,1,monocot,0
35406,2020-05-27,1,cirar,0
35406,2020-05-27,1,equar,0
35406,2020-05-27,2,dicot,112
35406,2020-05-27,2,monocot,0
35406,2020-05-27,2,cirar,0
35406,2020-05-27,2,equar,0
35406,2020-05-27,3,dicot,116
35406,2020-05-27,3,monocot,0
35406,2020-05-27,3,cirar,0
35406,2020-05-27,3,equar,0
35501,2020-05-27,1,dicot,0
35501,2020-05-27,1,monocot,60
35501,2020-05-27,1,cirar,0
35501,2020-05-27,1,equar,0
35501,2020-05-27,2,dicot,8
35501,2020-05-27,2,monocot,84
35501,2020-05-27,2,cirar,0
35501,2020-05-27,2,equar,0
35501,2020-05-27,3,dicot,16
35501,2020-05-27,3,monocot,52
35501,2020-05-27,3,cirar,0
35501,2020-05-27,3,equar,0
35502,2020-05-27,1,dicot,8
35502,2020-05-27,1,monocot,16
35502,2020-05-27,1,cirar,20
35502,2020-05-27,1,equar,0
35502,2020-05-27,2,dicot,40
35502,2020-05-27,2,monocot,8
35502,2020-05-27,2,cirar,8
35502,2020-05-27,2,equar,0
35502,2020-05-27,3,dicot,52
35502,2020-05-27,3,monocot,32
35502,2020-05-27,3,cirar,8
35502,2020-05-27,3,equar,0
35504,2020-05-27,1,dicot,52
35504,2020-05-27,1,monocot,36
35504,2020-05-27,1,cirar,0
35504,2020-05-27,1,equar,0
35504,2020-05-27,2,dicot,20
35504,2020-05-27,2,monocot,60
35504,2020-05-27,2,cirar,0
35504,2020-05-27,2,equar,0
35504,2020-05-27,3,dicot,36
35504,2020-05-27,3,monocot,48
35504,2020-05-27,3,cirar,0
35504,2020-05-27,3,equar,0
35505,2020-05-27,1,dicot,20
35505,2020-05-27,1,monocot,72
35505,2020-05-27,1,cirar,0
35505,2020-05-27,1,equar,0
35505,2020-05-27,2,dicot,8
35505,2020-05-27,2,monocot,16
35505,2020-05-27,2,cirar,0
35505,2020-05-27,2,equar,0
35505,2020-05-27,3,dicot,44
35505,2020-05-27,3,monocot,64
35505,2020-05-27,3,cirar,0
35505,2020-05-27,3,equar,0
35506,2020-05-27,1,dicot,8
35506,2020-05-27,1,monocot,80
35506,2020-05-27,1,cirar,0
35506,2020-05-27,1,equar,0
35506,2020-05-27,2,dicot,8
35506,2020-05-27,2,monocot,72
35506,2020-05-27,2,cirar,0
35506,2020-05-27,2,equar,0
35506,2020-05-27,3,dicot,12
35506,2020-05-27,3,monocot,8
35506,2020-05-27,3,cirar,0
35506,2020-05-27,3,equar,0
